@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute helper-1 numeric
@attribute helper-2 numeric
@attribute helper-3 numeric
@attribute helper-4 numeric
@attribute helper-5 numeric
@attribute helper-6 numeric
@attribute helper-7 numeric
@attribute processing-1 numeric
@attribute processing-2 numeric
@attribute processing-3 numeric
@attribute processing-4 numeric
@attribute processing-5 numeric
@attribute processing-6 numeric
@attribute processing-7 numeric

@data
1156,'2022/05/12 00:13:06:299',8,1112,0,0,777,0,0,944.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1157,'2022/05/12 00:13:06:401',8,1100,0,12,740,0,12,920,0.63,0.33,0.99,0.29,0.59,1,0.17
1158,'2022/05/12 00:13:06:506',8,1042,0,17,744,0,17,893,0.63,0.33,0.99,0.29,0.59,1,0.17
1159,'2022/05/12 00:13:06:611',8,950,0,58,790,0,58,870,0.63,0.33,0.99,0.29,0.59,1,0.17
1160,'2022/05/12 00:13:06:717',8,852,0,29,824,0,29,838,0.63,0.33,0.99,0.29,0.59,1,0.17
1161,'2022/05/12 00:13:06:823',8,828,0,0,764,0,0,796,0.63,0.33,0.99,0.29,0.59,1,0.17
1162,'2022/05/12 00:13:06:925',8,810,0,7,735,0,7,772.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1163,'2022/05/12 00:13:07:030',8,875,50,50,744,50,50,809.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1164,'2022/05/12 00:13:07:144',8,933,45,45,813,45,45,873,0.63,0.33,0.99,0.29,0.59,1,0.17
1165,'2022/05/12 00:13:07:251',8,1043,110,110,854,110,110,948.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1166,'2022/05/12 00:13:07:357',8,1125,0,0,745,0,0,935,0.63,0.33,0.99,0.29,0.59,1,0.17
1167,'2022/05/12 00:13:07:461',8,1125,0,0,739,0,0,932,0.63,0.33,0.99,0.29,0.59,1,0.17
1168,'2022/05/12 00:13:07:568',8,1125,0,0,715,0,0,920,0.63,0.33,0.99,0.29,0.59,1,0.17
1169,'2022/05/12 00:13:07:673',8,1125,0,0,735,0,0,930,0.63,0.33,0.99,0.29,0.59,1,0.17
1170,'2022/05/12 00:13:07:773',8,1125,0,0,624,0,0,874.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1171,'2022/05/12 00:13:07:875',8,1125,0,0,661,0,0,893,0.63,0.33,0.99,0.29,0.59,1,0.17
1172,'2022/05/12 00:13:07:980',8,1125,0,0,798,0,0,961.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1173,'2022/05/12 00:13:08:082',8,1125,0,0,896,0,0,1010.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1174,'2022/05/12 00:13:08:183',8,1125,0,0,938,0,0,1031.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1175,'2022/05/12 00:13:08:289',8,1105,0,20,957,0,20,1031,0.63,0.33,0.99,0.29,0.59,1,0.17
1176,'2022/05/12 00:13:08:396',8,1020,0,41,890,0,41,955,0.63,0.33,0.99,0.29,0.59,1,0.17
1177,'2022/05/12 00:13:08:501',8,993,0,27,824,0,27,908.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1178,'2022/05/12 00:13:08:606',8,993,0,27,824,0,27,908.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1179,'2022/05/12 00:13:08:711',8,875,0,0,709,0,0,792,0.63,0.33,0.99,0.29,0.59,1,0.17
1180,'2022/05/12 00:13:08:813',8,850,0,6,744,0,6,797,0.63,0.33,0.99,0.29,0.59,1,0.17
1181,'2022/05/12 00:13:08:918',8,952,54,54,783,54,54,867.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1182,'2022/05/12 00:13:09:021',8,994,24,24,849,24,24,921.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1183,'2022/05/12 00:13:09:122',8,1112,57,57,903,57,57,1007.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1184,'2022/05/12 00:13:09:229',8,1112,0,0,911,0,0,1011.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1185,'2022/05/12 00:13:09:332',8,1112,0,0,835,0,0,973.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1186,'2022/05/12 00:13:09:440',8,1112,0,0,812,0,0,962,0.63,0.33,0.99,0.29,0.59,1,0.17
1187,'2022/05/12 00:13:09:541',8,1083,0,29,841,0,29,962,0.63,0.33,0.99,0.29,0.59,1,0.17
1188,'2022/05/12 00:13:09:647',8,1083,0,0,763,0,0,923,0.63,0.33,0.99,0.29,0.59,1,0.17
1189,'2022/05/12 00:13:09:753',8,1083,0,0,637,0,0,860,0.63,0.33,0.99,0.29,0.59,1,0.17
1190,'2022/05/12 00:13:09:858',8,1083,0,0,637,0,0,860,0.63,0.33,0.99,0.29,0.59,1,0.17
1191,'2022/05/12 00:13:09:966',8,1083,0,0,484,0,0,783.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1192,'2022/05/12 00:13:10:079',8,1125,53,53,410,53,53,767.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1193,'2022/05/12 00:13:10:185',8,1125,0,0,383,0,0,754,0.63,0.33,0.99,0.29,0.59,1,0.17
1194,'2022/05/12 00:13:10:292',8,1125,0,0,371,0,0,748,0.63,0.33,0.99,0.29,0.59,1,0.17
1195,'2022/05/12 00:13:10:402',8,1125,0,0,360,0,0,742.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1196,'2022/05/12 00:13:10:510',8,1125,0,0,369,0,0,747,0.63,0.33,0.99,0.29,0.59,1,0.17
1197,'2022/05/12 00:13:10:616',8,1125,0,0,454,0,0,789.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1198,'2022/05/12 00:13:10:724',8,1125,0,0,607,0,0,866,0.63,0.33,0.99,0.29,0.59,1,0.17
1199,'2022/05/12 00:13:10:826',8,1125,0,0,748,0,0,936.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1200,'2022/05/12 00:13:10:928',8,1125,0,0,938,0,0,1031.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1201,'2022/05/12 00:13:11:036',8,1079,0,43,1016,0,43,1047.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1202,'2022/05/12 00:13:11:140',8,1074,0,5,1016,0,5,1045,0.63,0.33,0.99,0.29,0.59,1,0.17
1203,'2022/05/12 00:13:11:245',8,922,0,62,933,0,62,927.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1204,'2022/05/12 00:13:11:351',8,808,0,54,806,0,54,807,0.63,0.33,0.99,0.29,0.59,1,0.17
1205,'2022/05/12 00:13:11:453',8,771,0,16,673,0,16,722,0.63,0.33,0.99,0.29,0.59,1,0.17
1206,'2022/05/12 00:13:11:557',8,809,82,82,565,82,82,687,0.63,0.33,0.99,0.29,0.59,1,0.17
1207,'2022/05/12 00:13:11:665',8,788,3,3,496,3,3,642,0.63,0.33,0.99,0.29,0.59,1,0.17
1208,'2022/05/12 00:13:11:773',8,901,63,63,483,63,63,692,0.63,0.33,0.99,0.29,0.59,1,0.17
1209,'2022/05/12 00:13:11:877',8,1053,85,85,490,85,85,771.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1210,'2022/05/12 00:13:11:988',8,1106,24,24,482,24,24,794,0.63,0.33,0.99,0.29,0.59,1,0.17
1211,'2022/05/12 00:13:12:094',8,1115,0,0,462,0,0,788.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1212,'2022/05/12 00:13:12:198',8,1125,20,20,416,20,20,770.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1213,'2022/05/12 00:13:12:302',8,1125,0,0,383,0,0,754,0.63,0.33,0.99,0.29,0.59,1,0.17
1214,'2022/05/12 00:13:12:409',8,1125,0,0,390,0,0,757.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1215,'2022/05/12 00:13:12:523',8,1125,0,0,425,0,0,775,0.63,0.33,0.99,0.29,0.59,1,0.17
1216,'2022/05/12 00:13:12:630',8,1125,0,0,633,0,0,879,0.63,0.33,0.99,0.29,0.59,1,0.17
1217,'2022/05/12 00:13:12:736',8,1125,0,0,766,0,0,945.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1218,'2022/05/12 00:13:12:843',8,1125,0,0,880,0,0,1002.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1219,'2022/05/12 00:13:12:952',8,1125,0,0,953,0,0,1039,0.63,0.33,0.99,0.29,0.59,1,0.17
1220,'2022/05/12 00:13:13:055',8,1125,0,0,980,0,0,1052.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1221,'2022/05/12 00:13:13:161',8,1125,0,0,952,0,0,1038.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1222,'2022/05/12 00:13:13:267',8,1125,0,0,875,0,0,1000,0.63,0.33,0.99,0.29,0.59,1,0.17
1223,'2022/05/12 00:13:13:381',8,1125,0,0,773,0,0,949,0.63,0.33,0.99,0.29,0.59,1,0.17
1224,'2022/05/12 00:13:13:487',8,1125,0,0,702,0,0,913.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1225,'2022/05/12 00:13:13:591',8,1125,0,0,663,0,0,894,0.63,0.33,0.99,0.29,0.59,1,0.17
1226,'2022/05/12 00:13:13:692',8,1125,0,0,559,0,0,842,0.63,0.33,0.99,0.29,0.59,1,0.17
1227,'2022/05/12 00:13:13:796',8,1125,0,0,559,0,0,842,0.63,0.33,0.99,0.29,0.59,1,0.17
1228,'2022/05/12 00:13:13:902',8,1125,0,0,559,0,0,842,0.63,0.33,0.99,0.29,0.59,1,0.17
1229,'2022/05/12 00:13:14:005',8,1125,0,0,559,0,0,842,0.63,0.33,0.99,0.29,0.59,1,0.17
1230,'2022/05/12 00:13:14:109',8,1125,0,0,480,0,0,802.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1231,'2022/05/12 00:13:14:212',8,1125,0,0,457,0,0,791,0.63,0.33,0.99,0.29,0.59,1,0.17
1232,'2022/05/12 00:13:14:315',8,1125,0,0,434,0,0,779.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1233,'2022/05/12 00:13:14:419',8,1125,0,0,439,0,0,782,0.63,0.33,0.99,0.29,0.59,1,0.17
1234,'2022/05/12 00:13:14:526',8,1125,0,0,489,0,0,807,0.63,0.33,0.99,0.29,0.59,1,0.17
1235,'2022/05/12 00:13:14:632',8,1125,0,0,560,0,0,842.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1236,'2022/05/12 00:13:14:734',8,1125,0,0,605,0,0,865,0.63,0.33,0.99,0.29,0.59,1,0.17
1237,'2022/05/12 00:13:14:836',8,1125,0,0,815,0,0,970,0.63,0.33,0.99,0.29,0.59,1,0.17
1238,'2022/05/12 00:13:14:945',8,1125,0,0,867,0,0,996,0.63,0.33,0.99,0.29,0.59,1,0.17
1239,'2022/05/12 00:13:15:050',8,1125,0,0,1064,0,0,1094.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1240,'2022/05/12 00:13:15:153',8,1125,0,0,1033,0,0,1079,0.63,0.33,0.99,0.29,0.59,1,0.17
1241,'2022/05/12 00:13:15:258',8,1125,0,0,912,0,0,1018.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1242,'2022/05/12 00:13:15:360',8,1125,0,0,843,0,0,984,0.63,0.33,0.99,0.29,0.59,1,0.17
1243,'2022/05/12 00:13:15:464',8,1125,0,0,748,0,0,936.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1244,'2022/05/12 00:13:15:573',8,1125,0,0,684,0,0,904.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1245,'2022/05/12 00:13:15:677',8,1115,0,10,468,0,10,791.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1246,'2022/05/12 00:13:15:782',8,1083,0,20,442,0,20,762.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1247,'2022/05/12 00:13:15:892',8,1070,0,0,436,0,0,753,0.63,0.33,0.99,0.29,0.59,1,0.17
1248,'2022/05/12 00:13:15:993',8,1070,0,0,541,0,0,805.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1249,'2022/05/12 00:13:16:098',8,1070,0,0,672,0,0,871,0.63,0.33,0.99,0.29,0.59,1,0.17
1250,'2022/05/12 00:13:16:211',8,1072,7,7,789,7,7,930.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1251,'2022/05/12 00:13:16:316',8,1125,28,28,886,28,28,1005.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1252,'2022/05/12 00:13:16:424',8,1125,0,0,888,0,0,1006.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1253,'2022/05/12 00:13:16:526',8,1125,0,0,759,0,0,942,0.63,0.33,0.99,0.29,0.59,1,0.17
1254,'2022/05/12 00:13:16:630',8,1125,0,0,690,0,0,907.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1255,'2022/05/12 00:13:16:744',8,1125,0,0,530,0,0,827.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1256,'2022/05/12 00:13:16:849',8,1125,0,0,539,0,0,832,0.63,0.33,0.99,0.29,0.59,1,0.17
1257,'2022/05/12 00:13:16:955',8,1125,0,0,488,0,0,806.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1258,'2022/05/12 00:13:17:061',8,1125,0,0,467,0,0,796,0.63,0.33,0.99,0.29,0.59,1,0.17
1259,'2022/05/12 00:13:17:169',8,1125,0,0,484,0,0,804.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1260,'2022/05/12 00:13:17:277',8,1125,0,0,538,0,0,831.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1261,'2022/05/12 00:13:17:381',8,1125,0,0,589,0,0,857,0.63,0.33,0.99,0.29,0.59,1,0.17
1262,'2022/05/12 00:13:17:487',8,1125,0,0,705,0,0,915,0.63,0.33,0.99,0.29,0.59,1,0.17
1263,'2022/05/12 00:13:17:588',8,1125,0,0,850,0,0,987.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1264,'2022/05/12 00:13:17:693',8,1125,0,0,925,0,0,1025,0.63,0.33,0.99,0.29,0.59,1,0.17
1265,'2022/05/12 00:13:17:799',8,1125,0,0,925,0,0,1025,0.63,0.33,0.99,0.29,0.59,1,0.17
1266,'2022/05/12 00:13:17:905',8,1125,0,0,811,0,0,968,0.63,0.33,0.99,0.29,0.59,1,0.17
1267,'2022/05/12 00:13:18:015',8,1125,0,0,683,0,0,904,0.63,0.33,0.99,0.29,0.59,1,0.17
1268,'2022/05/12 00:13:18:122',8,1125,0,0,558,0,0,841.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1269,'2022/05/12 00:13:18:227',8,1125,0,0,493,0,0,809,0.63,0.33,0.99,0.29,0.59,1,0.17
1270,'2022/05/12 00:13:18:336',8,1125,0,0,449,0,0,787,0.63,0.33,0.99,0.29,0.59,1,0.17
1271,'2022/05/12 00:13:18:444',8,1122,0,3,398,0,3,760,0.63,0.33,0.99,0.29,0.59,1,0.17
1272,'2022/05/12 00:13:18:549',8,1122,0,0,404,0,0,763,0.63,0.33,0.99,0.29,0.59,1,0.17
1273,'2022/05/12 00:13:18:655',8,1122,0,0,495,0,0,808.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1274,'2022/05/12 00:13:18:761',8,1122,0,0,587,0,0,854.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1275,'2022/05/12 00:13:18:866',8,1122,0,0,733,0,0,927.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1276,'2022/05/12 00:13:18:968',8,1125,7,7,914,7,7,1019.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1277,'2022/05/12 00:13:19:077',8,1125,0,0,1048,0,0,1086.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1278,'2022/05/12 00:13:19:183',8,1125,0,0,928,0,0,1026.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1279,'2022/05/12 00:13:19:289',8,1125,0,0,871,0,0,998,0.63,0.33,0.99,0.29,0.59,1,0.17
1280,'2022/05/12 00:13:19:390',8,1125,0,0,685,0,0,905,0.63,0.33,0.99,0.29,0.59,1,0.17
1281,'2022/05/12 00:13:19:497',8,1125,0,0,553,0,0,839,0.63,0.33,0.99,0.29,0.59,1,0.17
1282,'2022/05/12 00:13:19:611',8,1125,0,0,520,0,0,822.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1283,'2022/05/12 00:13:19:716',8,1125,0,0,549,0,0,837,0.63,0.33,0.99,0.29,0.59,1,0.17
1284,'2022/05/12 00:13:19:823',8,1125,0,0,565,0,0,845,0.63,0.33,0.99,0.29,0.59,1,0.17
1285,'2022/05/12 00:13:19:927',8,1125,0,0,602,0,0,863.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1286,'2022/05/12 00:13:20:031',8,1125,0,0,623,0,0,874,0.63,0.33,0.99,0.29,0.59,1,0.17
1287,'2022/05/12 00:13:20:149',8,1125,0,0,602,0,0,863.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1288,'2022/05/12 00:13:20:257',8,1125,0,0,683,0,0,904,0.63,0.33,0.99,0.29,0.59,1,0.17
1289,'2022/05/12 00:13:20:364',8,1125,0,0,693,0,0,909,0.63,0.33,0.99,0.29,0.59,1,0.17
1290,'2022/05/12 00:13:20:465',8,1112,0,0,732,0,0,922,0.63,0.33,0.99,0.29,0.59,1,0.17
1291,'2022/05/12 00:13:20:569',8,1112,0,0,743,0,0,927.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1292,'2022/05/12 00:13:20:678',8,1112,0,0,751,0,0,931.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1293,'2022/05/12 00:13:20:784',8,1112,0,0,609,0,0,860.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1294,'2022/05/12 00:13:20:888',8,1100,0,12,489,0,12,794.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1295,'2022/05/12 00:13:21:008',8,1067,0,32,378,0,32,722.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1296,'2022/05/12 00:13:21:114',8,939,0,21,378,0,21,658.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1297,'2022/05/12 00:13:21:216',8,939,0,0,463,0,0,701,0.63,0.33,0.99,0.29,0.59,1,0.17
1298,'2022/05/12 00:13:21:321',8,939,0,0,533,0,0,736,0.63,0.33,0.99,0.29,0.59,1,0.17
1299,'2022/05/12 00:13:21:426',8,932,18,18,809,18,18,870.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1300,'2022/05/12 00:13:21:532',8,995,50,50,936,50,50,965.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1301,'2022/05/12 00:13:21:638',8,1125,41,41,1003,41,41,1064,0.63,0.33,0.99,0.29,0.59,1,0.17
1302,'2022/05/12 00:13:21:743',8,1125,0,0,954,0,0,1039.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1303,'2022/05/12 00:13:21:849',8,1125,0,0,826,0,0,975.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1304,'2022/05/12 00:13:21:952',8,1125,0,0,670,0,0,897.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1305,'2022/05/12 00:13:22:059',8,1125,0,0,550,0,0,837.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1306,'2022/05/12 00:13:22:166',8,1125,0,0,464,0,0,794.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1307,'2022/05/12 00:13:22:269',8,1125,0,0,470,0,0,797.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1308,'2022/05/12 00:13:22:375',8,1125,0,0,502,0,0,813.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1309,'2022/05/12 00:13:22:480',8,1125,0,0,614,0,0,869.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1310,'2022/05/12 00:13:22:587',8,1125,0,0,726,0,0,925.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1311,'2022/05/12 00:13:22:691',8,1125,0,0,770,0,0,947.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1312,'2022/05/12 00:13:22:798',8,1125,0,0,707,0,0,916,0.63,0.33,0.99,0.29,0.59,1,0.17
1313,'2022/05/12 00:13:22:901',8,1125,0,0,645,0,0,885,0.63,0.33,0.99,0.29,0.59,1,0.17
1314,'2022/05/12 00:13:23:010',8,1125,0,0,563,0,0,844,0.63,0.33,0.99,0.29,0.59,1,0.17
1315,'2022/05/12 00:13:23:116',8,1125,0,0,536,0,0,830.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1316,'2022/05/12 00:13:23:226',8,1125,0,0,506,0,0,815.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1317,'2022/05/12 00:13:23:339',8,1125,0,0,532,0,0,828.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1318,'2022/05/12 00:13:23:445',8,1125,0,0,601,0,0,863,0.63,0.33,0.99,0.29,0.59,1,0.17
1319,'2022/05/12 00:13:23:547',8,1125,0,0,737,0,0,931,0.63,0.33,0.99,0.29,0.59,1,0.17
1320,'2022/05/12 00:13:23:649',8,1125,0,0,772,0,0,948.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1321,'2022/05/12 00:13:23:755',8,1125,0,0,765,0,0,945,0.63,0.33,0.99,0.29,0.59,1,0.17
1322,'2022/05/12 00:13:23:858',8,1125,0,0,748,0,0,936.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1323,'2022/05/12 00:13:23:966',8,1125,0,0,801,0,0,963,0.63,0.33,0.99,0.29,0.59,1,0.17
1324,'2022/05/12 00:13:24:075',8,1125,0,0,811,0,0,968,0.63,0.33,0.99,0.29,0.59,1,0.17
1325,'2022/05/12 00:13:24:181',8,1125,0,0,730,0,0,927.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1326,'2022/05/12 00:13:24:284',8,1125,0,0,656,0,0,890.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1327,'2022/05/12 00:13:24:397',8,1125,0,0,802,0,0,963.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1328,'2022/05/12 00:13:24:500',8,1125,0,0,823,0,0,974,0.63,0.33,0.99,0.29,0.59,1,0.17
1329,'2022/05/12 00:13:24:607',8,1125,0,0,783,0,0,954,0.63,0.33,0.99,0.29,0.59,1,0.17
1330,'2022/05/12 00:13:24:709',8,1125,0,0,769,0,0,947,0.63,0.33,0.99,0.29,0.59,1,0.17
1331,'2022/05/12 00:13:24:811',8,1125,0,0,905,0,0,1015,0.63,0.33,0.99,0.29,0.59,1,0.17
1332,'2022/05/12 00:13:24:916',8,1125,0,0,891,0,0,1008,0.63,0.33,0.99,0.29,0.59,1,0.17
1333,'2022/05/12 00:13:25:022',8,1125,0,0,846,0,0,985.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1334,'2022/05/12 00:13:25:127',8,1125,0,0,742,0,0,933.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1335,'2022/05/12 00:13:25:230',8,1125,0,0,755,0,0,940,0.63,0.33,0.99,0.29,0.59,1,0.17
1336,'2022/05/12 00:13:25:334',8,1125,0,0,739,0,0,932,0.63,0.33,0.99,0.29,0.59,1,0.17
1337,'2022/05/12 00:13:25:440',8,1125,0,0,643,0,0,884,0.63,0.33,0.99,0.29,0.59,1,0.17
1338,'2022/05/12 00:13:25:554',8,1125,0,0,548,0,0,836.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1339,'2022/05/12 00:13:25:659',8,1125,0,0,572,0,0,848.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1340,'2022/05/12 00:13:25:765',8,1125,0,0,552,0,0,838.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1341,'2022/05/12 00:13:25:868',8,1125,0,0,513,0,0,819,0.63,0.33,0.99,0.29,0.59,1,0.17
1342,'2022/05/12 00:13:25:975',8,1125,0,0,564,0,0,844.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1343,'2022/05/12 00:13:26:080',8,1125,0,0,692,0,0,908.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1344,'2022/05/12 00:13:26:185',8,1125,0,0,827,0,0,976,0.63,0.33,0.99,0.29,0.59,1,0.17
1345,'2022/05/12 00:13:26:290',8,1125,0,0,873,0,0,999,0.63,0.33,0.99,0.29,0.59,1,0.17
1346,'2022/05/12 00:13:26:393',8,1125,0,0,1065,0,0,1095,0.63,0.33,0.99,0.29,0.59,1,0.17
1347,'2022/05/12 00:13:26:499',8,1125,0,0,1100,0,0,1112.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1348,'2022/05/12 00:13:26:604',8,1125,0,0,1002,0,0,1063.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1349,'2022/05/12 00:13:26:707',8,1125,0,0,951,0,0,1038,0.63,0.33,0.99,0.29,0.59,1,0.17
1350,'2022/05/12 00:13:26:813',8,1125,0,0,929,0,0,1027,0.63,0.33,0.99,0.29,0.59,1,0.17
1351,'2022/05/12 00:13:26:915',8,1125,0,0,929,0,0,1027,0.63,0.33,0.99,0.29,0.59,1,0.17
1352,'2022/05/12 00:13:27:018',8,1125,0,0,898,0,0,1011.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1353,'2022/05/12 00:13:27:124',8,1125,0,0,1007,0,0,1066,0.63,0.33,0.99,0.29,0.59,1,0.17
1354,'2022/05/12 00:13:27:229',8,1125,0,0,1062,0,0,1093.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1355,'2022/05/12 00:13:27:336',8,1125,0,0,1052,0,0,1088.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1356,'2022/05/12 00:13:27:441',8,1125,0,0,999,0,0,1062,0.63,0.33,0.99,0.29,0.59,1,0.17
1357,'2022/05/12 00:13:27:547',8,1123,0,2,970,0,2,1046.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1358,'2022/05/12 00:13:27:649',8,1117,0,6,922,0,6,1019.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1359,'2022/05/12 00:13:27:755',8,1103,0,4,894,0,4,998.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1360,'2022/05/12 00:13:27:860',8,1072,0,18,918,0,18,995,0.63,0.33,0.99,0.29,0.59,1,0.17
1361,'2022/05/12 00:13:27:963',8,1049,0,0,937,0,0,993,0.63,0.33,0.99,0.29,0.59,1,0.17
1362,'2022/05/12 00:13:28:072',8,1017,0,1,932,0,1,974.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1363,'2022/05/12 00:13:28:176',8,1014,3,3,931,3,3,972.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1364,'2022/05/12 00:13:28:291',8,1033,8,8,944,8,8,988.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1365,'2022/05/12 00:13:28:401',8,1045,12,12,904,12,12,974.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1366,'2022/05/12 00:13:28:508',8,1117,55,55,842,55,55,979.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1367,'2022/05/12 00:13:28:616',8,1125,0,0,775,0,0,950,0.63,0.33,0.99,0.29,0.59,1,0.17
1368,'2022/05/12 00:13:28:720',8,1125,0,0,722,0,0,923.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1369,'2022/05/12 00:13:28:823',8,1125,0,0,679,0,0,902,0.63,0.33,0.99,0.29,0.59,1,0.17
1370,'2022/05/12 00:13:28:928',8,1125,0,0,605,0,0,865,0.63,0.33,0.99,0.29,0.59,1,0.17
1371,'2022/05/12 00:13:29:036',8,1125,0,0,576,0,0,850.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1372,'2022/05/12 00:13:29:140',8,1125,0,0,617,0,0,871,0.63,0.33,0.99,0.29,0.59,1,0.17
